rank,username,attempts,pct_of_total
10393,OFE,4,0.0004
10394,OFF,4,0.0004
10395,OFG,4,0.0004
10396,OFH,4,0.0004
10397,OFI,4,0.0004
10398,OFJ,4,0.0004
10399,OFK,4,0.0004
10400,OFL,4,0.0004
10401,OFM,4,0.0004
10402,OFN,4,0.0004
10403,OFO,4,0.0004
10404,OFP,4,0.0004
10405,OFQ,4,0.0004
10406,OFR,4,0.0004
10407,OFS,4,0.0004
10408,OFT,4,0.0004
10409,OFU,4,0.0004
10410,OFV,4,0.0004
10411,OFW,4,0.0004
10412,OFX,4,0.0004
10413,OFY,4,0.0004
10414,OFZ,4,0.0004
10415,OG,4,0.0004
10416,OGA,4,0.0004
10417,OGB,4,0.0004
10418,OGC,4,0.0004
10419,OGD,4,0.0004
10420,OGE,4,0.0004
10421,OGF,4,0.0004
10422,OGG,4,0.0004
10423,OGH,4,0.0004
10424,OGI,4,0.0004
10425,OGJ,4,0.0004
10426,OGK,4,0.0004
10427,OGL,4,0.0004
10428,OGM,4,0.0004
10429,OGN,4,0.0004
10430,OGO,4,0.0004
10431,OGP,4,0.0004
10432,OGQ,4,0.0004
10433,OGR,4,0.0004
10434,OGS,4,0.0004
10435,OGT,4,0.0004
10436,OGU,4,0.0004
10437,OGV,4,0.0004
10438,OGW,4,0.0004
10439,OGX,4,0.0004
10440,OGY,4,0.0004
10441,OGZ,4,0.0004
10442,OH,4,0.0004
10443,OHA,4,0.0004
10444,OHB,4,0.0004
10445,OHC,4,0.0004
10446,OHD,4,0.0004
10447,OHE,4,0.0004
10448,OHF,4,0.0004
10449,OHG,4,0.0004
10450,OHH,4,0.0004
10451,OHI,4,0.0004
10452,OHJ,4,0.0004
10453,OHK,4,0.0004
10454,OHL,4,0.0004
10455,OHM,4,0.0004
10456,OHN,4,0.0004
10457,OHO,4,0.0004
10458,OHP,4,0.0004
10459,OHQ,4,0.0004
10460,OHR,4,0.0004
10461,OHS,4,0.0004
10462,OHT,4,0.0004
10463,OHU,4,0.0004
10464,OHV,4,0.0004
10465,OHW,4,0.0004
10466,OHX,4,0.0004
10467,OHY,4,0.0004
10468,OHZ,4,0.0004
10469,OI,4,0.0004
10470,OIA,4,0.0004
10471,OIB,4,0.0004
10472,OIC,4,0.0004
10473,OID,4,0.0004
10474,OIE,4,0.0004
10475,OIF,4,0.0004
10476,OIG,4,0.0004
10477,OIH,4,0.0004
10478,OII,4,0.0004
10479,OIJ,4,0.0004
10480,OIK,4,0.0004
10481,OIL,4,0.0004
10482,OIM,4,0.0004
10483,OIN,4,0.0004
10484,OIO,4,0.0004
10485,OIP,4,0.0004
10486,OIQ,4,0.0004
10487,OIR,4,0.0004
10488,OIS,4,0.0004
10489,OIT,4,0.0004
10490,OIU,4,0.0004
10491,OIV,4,0.0004
10492,OIW,4,0.0004
10493,OIX,4,0.0004
10494,OIY,4,0.0004
10495,OIZ,4,0.0004
10496,OJ,4,0.0004
10497,OJA,4,0.0004
10498,OJB,4,0.0004
10499,OJC,4,0.0004
10500,OJD,4,0.0004
10501,OJE,4,0.0004
10502,OJF,4,0.0004
10503,OJG,4,0.0004
10504,OJH,4,0.0004
10505,OJI,4,0.0004
10506,OJJ,4,0.0004
10507,OJK,4,0.0004
10508,OJL,4,0.0004
10509,OJM,4,0.0004
10510,OJN,4,0.0004
10511,OJO,4,0.0004
10512,OJP,4,0.0004
10513,OJQ,4,0.0004
10514,OJR,4,0.0004
10515,OJS,4,0.0004
10516,OJT,4,0.0004
10517,OJU,4,0.0004
10518,OJV,4,0.0004
10519,OJW,4,0.0004
10520,OJX,4,0.0004
10521,OJY,4,0.0004
10522,OJZ,4,0.0004
10523,OK,4,0.0004
10524,OKA,4,0.0004
10525,OKB,4,0.0004
10526,OKC,4,0.0004
10527,OKD,4,0.0004
10528,OKE,4,0.0004
10529,OKF,4,0.0004
10530,OKG,4,0.0004
10531,OKH,4,0.0004
10532,OKI,4,0.0004
10533,OKJ,4,0.0004
10534,OKK,4,0.0004
10535,OKL,4,0.0004
10536,OKM,4,0.0004
10537,OKN,4,0.0004
10538,OKO,4,0.0004
10539,OKP,4,0.0004
10540,OKQ,4,0.0004
10541,OKR,4,0.0004
10542,OKS,4,0.0004
10543,OKT,4,0.0004
10544,OKU,4,0.0004
10545,OKV,4,0.0004
10546,OKW,4,0.0004
10547,OKX,4,0.0004
10548,OKY,4,0.0004
10549,OKZ,4,0.0004
10550,OL,4,0.0004
10551,OLA,4,0.0004
10552,OLB,4,0.0004
10553,OLC,4,0.0004
10554,OLD,4,0.0004
10555,OLE,4,0.0004
10556,OLF,4,0.0004
10557,OLG,4,0.0004
10558,OLH,4,0.0004
10559,OLI,4,0.0004
10560,OLJ,4,0.0004
10561,OLK,4,0.0004
10562,OLL,4,0.0004
10563,OLM,4,0.0004
10564,OLN,4,0.0004
10565,OLO,4,0.0004
10566,OLP,4,0.0004
10567,OLQ,4,0.0004
10568,OLR,4,0.0004
10569,OLS,4,0.0004
10570,OLT,4,0.0004
10571,OLU,4,0.0004
10572,OLV,4,0.0004
10573,OLW,4,0.0004
10574,OLX,4,0.0004
10575,OLY,4,0.0004
10576,OLZ,4,0.0004
10577,OM,4,0.0004
10578,OMA,4,0.0004
10579,OMB,4,0.0004
10580,OMC,4,0.0004
10581,OMD,4,0.0004
10582,OME,4,0.0004
10583,OMF,4,0.0004
10584,OMG,4,0.0004
10585,OMH,4,0.0004
10586,OMI,4,0.0004
10587,OMJ,4,0.0004
10588,OMK,4,0.0004
10589,OML,4,0.0004
10590,OMM,4,0.0004
10591,OMN,4,0.0004
10592,OMO,4,0.0004
10593,OMP,4,0.0004
10594,OMQ,4,0.0004
10595,OMR,4,0.0004
10596,OMS,4,0.0004
10597,OMT,4,0.0004
10598,OMU,4,0.0004
10599,OMV,4,0.0004
10600,OMW,4,0.0004
10601,OMX,4,0.0004
10602,OMY,4,0.0004
10603,OMZ,4,0.0004
10604,ON,4,0.0004
10605,ONA,4,0.0004
10606,ONB,4,0.0004
10607,ONC,4,0.0004
10608,OND,4,0.0004
10609,ONE,4,0.0004
10610,ONF,4,0.0004
10611,ONG,4,0.0004
10612,ONH,4,0.0004
10613,ONI,4,0.0004
10614,ONJ,4,0.0004
10615,ONK,4,0.0004
10616,ONL,4,0.0004
10617,ONM,4,0.0004
10618,ONN,4,0.0004
10619,ONO,4,0.0004
10620,ONP,4,0.0004
10621,ONQ,4,0.0004
10622,ONR,4,0.0004
10623,ONS,4,0.0004
10624,ONT,4,0.0004
10625,ONU,4,0.0004
10626,ONV,4,0.0004
10627,ONW,4,0.0004
10628,ONX,4,0.0004
10629,ONY,4,0.0004
10630,ONZ,4,0.0004
10631,OO,4,0.0004
10632,OOA,4,0.0004
10633,OOB,4,0.0004
10634,OOC,4,0.0004
10635,OOD,4,0.0004
10636,OOE,4,0.0004
10637,OOF,4,0.0004
10638,OOG,4,0.0004
10639,OOH,4,0.0004
10640,OOI,4,0.0004
10641,OOJ,4,0.0004
10642,OOK,4,0.0004
10643,OOL,4,0.0004
10644,OOM,4,0.0004
10645,OON,4,0.0004
10646,OOO,4,0.0004
10647,OOP,4,0.0004
10648,OOQ,4,0.0004
10649,OOR,4,0.0004
10650,OOS,4,0.0004
10651,OOT,4,0.0004
10652,OOU,4,0.0004
10653,OOV,4,0.0004
10654,OOW,4,0.0004
10655,OOX,4,0.0004
10656,OOY,4,0.0004
10657,OOZ,4,0.0004
10658,OPA,4,0.0004
10659,OPB,4,0.0004
10660,OPC,4,0.0004
10661,OPD,4,0.0004
10662,OPE,4,0.0004
10663,OPF,4,0.0004
10664,OPG,4,0.0004
10665,OPH,4,0.0004
10666,OPI,4,0.0004
10667,OPJ,4,0.0004
10668,OPK,4,0.0004
10669,OPL,4,0.0004
10670,OPM,4,0.0004
10671,OPN,4,0.0004
10672,OPO,4,0.0004
10673,OPP,4,0.0004
10674,OPQ,4,0.0004
10675,OPR,4,0.0004
10676,OPS,4,0.0004
10677,OPT,4,0.0004
10678,OPU,4,0.0004
10679,OPV,4,0.0004
10680,OPW,4,0.0004
10681,OPX,4,0.0004
10682,OPY,4,0.0004
10683,OPZ,4,0.0004
10684,OQ,4,0.0004
10685,OQA,4,0.0004
10686,OQB,4,0.0004
10687,OQC,4,0.0004
10688,OQD,4,0.0004
10689,OQE,4,0.0004
10690,OQF,4,0.0004
10691,OQG,4,0.0004
10692,OQH,4,0.0004
10693,OQI,4,0.0004
10694,OQJ,4,0.0004
10695,OQK,4,0.0004
10696,OQL,4,0.0004
10697,OQM,4,0.0004
10698,OQN,4,0.0004
10699,OQO,4,0.0004
10700,OQP,4,0.0004
10701,OQQ,4,0.0004
10702,OQR,4,0.0004
10703,OQS,4,0.0004
10704,OQT,4,0.0004
10705,OQU,4,0.0004
10706,OQV,4,0.0004
10707,OQW,4,0.0004
10708,OQX,4,0.0004
10709,OQY,4,0.0004
10710,OQZ,4,0.0004
10711,OR,4,0.0004
10712,ORA,4,0.0004
10713,ORB,4,0.0004
10714,ORC,4,0.0004
10715,ORD,4,0.0004
10716,ORE,4,0.0004
10717,ORF,4,0.0004
10718,ORG,4,0.0004
10719,ORH,4,0.0004
10720,ORI,4,0.0004
10721,ORJ,4,0.0004
10722,ORK,4,0.0004
10723,ORL,4,0.0004
10724,ORM,4,0.0004
10725,ORN,4,0.0004
10726,ORO,4,0.0004
10727,ORP,4,0.0004
10728,ORQ,4,0.0004
10729,ORR,4,0.0004
10730,ORS,4,0.0004
10731,ORT,4,0.0004
10732,ORU,4,0.0004
10733,ORV,4,0.0004
10734,ORW,4,0.0004
10735,ORX,4,0.0004
10736,ORY,4,0.0004
10737,ORZ,4,0.0004
10738,OS,4,0.0004
10739,OSA,4,0.0004
10740,OSB,4,0.0004
10741,OSC,4,0.0004
10742,OSD,4,0.0004
10743,OSE,4,0.0004
10744,OSF,4,0.0004
10745,OSG,4,0.0004
10746,OSH,4,0.0004
10747,OSI,4,0.0004
10748,OSJ,4,0.0004
10749,OSK,4,0.0004
10750,OSL,4,0.0004
10751,OSM,4,0.0004
10752,OSN,4,0.0004
10753,OSO,4,0.0004
10754,OSP,4,0.0004
10755,OSQ,4,0.0004
10756,OSR,4,0.0004
10757,OSS,4,0.0004
10758,OST,4,0.0004
10759,OSU,4,0.0004
10760,OSV,4,0.0004
10761,OSW,4,0.0004
10762,OSX,4,0.0004
10763,OSY,4,0.0004
10764,OSZ,4,0.0004
10765,OT,4,0.0004
10766,OTA,4,0.0004
10767,OTB,4,0.0004
10768,OTC,4,0.0004
10769,OTD,4,0.0004
10770,OTE,4,0.0004
10771,OTF,4,0.0004
10772,OTG,4,0.0004
10773,OTH,4,0.0004
10774,OTI,4,0.0004
10775,OTJ,4,0.0004
10776,OTK,4,0.0004
10777,OTL,4,0.0004
10778,OTM,4,0.0004
10779,OTN,4,0.0004
10780,OTO,4,0.0004
10781,OTP,4,0.0004
10782,OTQ,4,0.0004
10783,OTR,4,0.0004
10784,OTS,4,0.0004
10785,OTT,4,0.0004
10786,OTU,4,0.0004
10787,OTV,4,0.0004
10788,OTW,4,0.0004
10789,OTX,4,0.0004
10790,OTY,4,0.0004
10791,OTZ,4,0.0004
10792,OU,4,0.0004
10793,OUA,4,0.0004
10794,OUB,4,0.0004
10795,OUC,4,0.0004
10796,OUD,4,0.0004
10797,OUE,4,0.0004
10798,OUF,4,0.0004
10799,OUG,4,0.0004
10800,OUH,4,0.0004
10801,OUI,4,0.0004
10802,OUJ,4,0.0004
10803,OUK,4,0.0004
10804,OUL,4,0.0004
10805,OUM,4,0.0004
10806,OUN,4,0.0004
10807,OUO,4,0.0004
10808,OUP,4,0.0004
10809,OUQ,4,0.0004
10810,OUR,4,0.0004
10811,OUS,4,0.0004
10812,OUT,4,0.0004
10813,OUU,4,0.0004
10814,OUV,4,0.0004
10815,OUW,4,0.0004
10816,OUX,4,0.0004
10817,OUY,4,0.0004
10818,OUZ,4,0.0004
10819,OV,4,0.0004
10820,OVA,4,0.0004
10821,OVB,4,0.0004
10822,OVC,4,0.0004
10823,OVD,4,0.0004
10824,OVE,4,0.0004
10825,OVF,4,0.0004
10826,OVG,4,0.0004
10827,OVH,4,0.0004
10828,OVI,4,0.0004
10829,OVJ,4,0.0004
10830,OVK,4,0.0004
10831,OVL,4,0.0004
10832,OVM,4,0.0004
10833,OVN,4,0.0004
10834,OVO,4,0.0004
10835,OVP,4,0.0004
10836,OVQ,4,0.0004
10837,OVR,4,0.0004
10838,OVS,4,0.0004
10839,OVT,4,0.0004
10840,OVU,4,0.0004
10841,OVV,4,0.0004
10842,OVW,4,0.0004
10843,OVX,4,0.0004
10844,OVY,4,0.0004
10845,OVZ,4,0.0004
10846,OW,4,0.0004
10847,OWA,4,0.0004
10848,OWB,4,0.0004
10849,OWC,4,0.0004
10850,OWD,4,0.0004
10851,OWE,4,0.0004
10852,OWF,4,0.0004
10853,OWG,4,0.0004
10854,OWH,4,0.0004
10855,OWI,4,0.0004
10856,OWJ,4,0.0004
10857,OWK,4,0.0004
10858,OWL,4,0.0004
10859,OWM,4,0.0004
10860,OWN,4,0.0004
10861,OWO,4,0.0004
10862,OWP,4,0.0004
10863,OWQ,4,0.0004
10864,OWR,4,0.0004
10865,OWS,4,0.0004
10866,OWT,4,0.0004
10867,OWU,4,0.0004
10868,OWV,4,0.0004
10869,OWW,4,0.0004
10870,OWX,4,0.0004
10871,OWY,4,0.0004
10872,OWZ,4,0.0004
10873,OX,4,0.0004
10874,OXA,4,0.0004
10875,OXB,4,0.0004
10876,OXC,4,0.0004
10877,OXD,4,0.0004
10878,OXE,4,0.0004
10879,OXF,4,0.0004
10880,OXG,4,0.0004
10881,OXH,4,0.0004
10882,OXI,4,0.0004
10883,OXJ,4,0.0004
10884,OXK,4,0.0004
10885,OXL,4,0.0004
10886,OXM,4,0.0004
10887,OXN,4,0.0004
10888,OXO,4,0.0004
10889,OXP,4,0.0004
10890,OXQ,4,0.0004
10891,OXR,4,0.0004
10892,OXS,4,0.0004
10893,OXT,4,0.0004
10894,OXU,4,0.0004
10895,OXV,4,0.0004
10896,OXW,4,0.0004
10897,OXX,4,0.0004
10898,OXY,4,0.0004
10899,OXZ,4,0.0004
10900,OY,4,0.0004
10901,OYA,4,0.0004
10902,OYB,4,0.0004
10903,OYC,4,0.0004
10904,OYD,4,0.0004
10905,OYE,4,0.0004
10906,OYF,4,0.0004
10907,OYG,4,0.0004
10908,OYH,4,0.0004
10909,OYI,4,0.0004
10910,OYJ,4,0.0004
10911,OYK,4,0.0004
10912,OYL,4,0.0004
10913,OYM,4,0.0004
10914,OYN,4,0.0004
10915,OYO,4,0.0004
10916,OYP,4,0.0004
10917,OYQ,4,0.0004
10918,OYR,4,0.0004
10919,OYS,4,0.0004
10920,OYT,4,0.0004
10921,OYU,4,0.0004
10922,OYV,4,0.0004
10923,OYW,4,0.0004
10924,OYX,4,0.0004
10925,OYY,4,0.0004
10926,OYZ,4,0.0004
10927,OZ,4,0.0004
10928,OZA,4,0.0004
10929,OZB,4,0.0004
10930,OZC,4,0.0004
10931,OZD,4,0.0004
10932,OZE,4,0.0004
10933,OZF,4,0.0004
10934,OZG,4,0.0004
10935,OZH,4,0.0004
10936,OZI,4,0.0004
10937,OZJ,4,0.0004
10938,OZK,4,0.0004
10939,OZL,4,0.0004
10940,OZM,4,0.0004
10941,OZN,4,0.0004
10942,OZO,4,0.0004
10943,OZP,4,0.0004
10944,OZQ,4,0.0004
10945,OZR,4,0.0004
10946,OZS,4,0.0004
10947,OZT,4,0.0004
10948,OZU,4,0.0004
10949,OZV,4,0.0004
10950,OZW,4,0.0004
10951,OZX,4,0.0004
10952,OZY,4,0.0004
10953,OZZ,4,0.0004
10954,P,4,0.0004
10955,PA,4,0.0004
10956,PAA,4,0.0004
10957,PAB,4,0.0004
10958,PAC,4,0.0004
10959,PAD,4,0.0004
10960,PAE,4,0.0004
10961,PAF,4,0.0004
10962,PAG,4,0.0004
10963,PAH,4,0.0004
10964,PAI,4,0.0004
10965,PAJ,4,0.0004
10966,PAK,4,0.0004
10967,PAL,4,0.0004
10968,PAM,4,0.0004
10969,PAN,4,0.0004
10970,PAO,4,0.0004
10971,PAP,4,0.0004
10972,PAQ,4,0.0004
10973,PAR,4,0.0004
10974,PAS,4,0.0004
10975,PAT,4,0.0004
10976,PAU,4,0.0004
10977,PAV,4,0.0004
10978,PAW,4,0.0004
10979,PAX,4,0.0004
10980,PAY,4,0.0004
10981,PAZ,4,0.0004
10982,PB,4,0.0004
10983,PBA,4,0.0004
10984,PBB,4,0.0004
10985,PBC,4,0.0004
10986,PBD,4,0.0004
10987,PBE,4,0.0004
10988,PBF,4,0.0004
10989,PBG,4,0.0004
10990,PBH,4,0.0004
10991,PBI,4,0.0004
10992,PBJ,4,0.0004
10993,PBK,4,0.0004
10994,PBL,4,0.0004
10995,PBM,4,0.0004
10996,PBN,4,0.0004
10997,PBO,4,0.0004
10998,PBP,4,0.0004
10999,PBQ,4,0.0004
11000,PBR,4,0.0004
11001,PBS,4,0.0004
11002,PBT,4,0.0004
11003,PBU,4,0.0004
11004,PBV,4,0.0004
11005,PBW,4,0.0004
11006,PBX,4,0.0004
11007,PBY,4,0.0004
11008,PBZ,4,0.0004
11009,PCA,4,0.0004
11010,PCB,4,0.0004
11011,PCC,4,0.0004
11012,PCD,4,0.0004
11013,PCE,4,0.0004
11014,PCF,4,0.0004
11015,PCG,4,0.0004
11016,PCH,4,0.0004
11017,PCI,4,0.0004
11018,PCJ,4,0.0004
11019,PCK,4,0.0004
11020,PCL,4,0.0004
11021,PCM,4,0.0004
11022,PCN,4,0.0004
11023,PCO,4,0.0004
11024,PCP,4,0.0004
11025,PCQ,4,0.0004
11026,PCR,4,0.0004
11027,PCS,4,0.0004
11028,PCT,4,0.0004
11029,PCU,4,0.0004
11030,PCV,4,0.0004
11031,PCW,4,0.0004
11032,PCX,4,0.0004
11033,PCY,4,0.0004
11034,PCZ,4,0.0004
11035,PD,4,0.0004
11036,PDA,4,0.0004
11037,PDB,4,0.0004
11038,PDC,4,0.0004
11039,PDD,4,0.0004
11040,PDE,4,0.0004
11041,PDF,4,0.0004
11042,PDG,4,0.0004
11043,PDH,4,0.0004
11044,PDI,4,0.0004
11045,PDJ,4,0.0004
11046,PDK,4,0.0004
11047,PDL,4,0.0004
11048,PDM,4,0.0004
11049,PDN,4,0.0004
11050,PDO,4,0.0004
11051,PDP,4,0.0004
11052,PDQ,4,0.0004
11053,PDR,4,0.0004
11054,PDS,4,0.0004
11055,PDT,4,0.0004
11056,PDU,4,0.0004
11057,PDV,4,0.0004
11058,PDW,4,0.0004
11059,PDX,4,0.0004
11060,PDY,4,0.0004
11061,PDZ,4,0.0004
11062,PE,4,0.0004
11063,PEA,4,0.0004
11064,PEB,4,0.0004
11065,PEC,4,0.0004
11066,PED,4,0.0004
11067,PEE,4,0.0004
11068,PEF,4,0.0004
11069,PEG,4,0.0004
11070,PEH,4,0.0004
11071,PEI,4,0.0004
11072,PEJ,4,0.0004
11073,PEK,4,0.0004
11074,PEL,4,0.0004
11075,PEM,4,0.0004
11076,PEN,4,0.0004
11077,PEO,4,0.0004
11078,PEP,4,0.0004
11079,PEQ,4,0.0004
11080,PER,4,0.0004
11081,PES,4,0.0004
11082,PET,4,0.0004
11083,PEU,4,0.0004
11084,PEV,4,0.0004
11085,PEW,4,0.0004
11086,PEX,4,0.0004
11087,PEY,4,0.0004
11088,PEZ,4,0.0004
11089,PF,4,0.0004
11090,PFA,4,0.0004
11091,PFB,4,0.0004
11092,PFC,4,0.0004
11093,PFD,4,0.0004
11094,PFE,4,0.0004
11095,PFF,4,0.0004
11096,PFG,4,0.0004
11097,PFH,4,0.0004
11098,PFI,4,0.0004
11099,PFJ,4,0.0004
11100,PFK,4,0.0004
11101,PFL,4,0.0004
11102,PFM,4,0.0004
11103,PFN,4,0.0004
11104,PFO,4,0.0004
11105,PFP,4,0.0004
11106,PFQ,4,0.0004
11107,PFR,4,0.0004
11108,PFS,4,0.0004
11109,PFT,4,0.0004
11110,PFU,4,0.0004
11111,PFV,4,0.0004
11112,PFW,4,0.0004
11113,PFX,4,0.0004
11114,PFY,4,0.0004
11115,PFZ,4,0.0004
11116,PG,4,0.0004
11117,PGA,4,0.0004
11118,PGB,4,0.0004
11119,PGC,4,0.0004
11120,PGD,4,0.0004
11121,PGE,4,0.0004
11122,PGF,4,0.0004
11123,PGG,4,0.0004
11124,PGH,4,0.0004
11125,PGI,4,0.0004
11126,PGJ,4,0.0004
11127,PGK,4,0.0004
11128,PGL,4,0.0004
11129,PGM,4,0.0004
11130,PGN,4,0.0004
11131,PGO,4,0.0004
11132,PGP,4,0.0004
11133,PGQ,4,0.0004
11134,PGR,4,0.0004
11135,PGS,4,0.0004
11136,PGT,4,0.0004
11137,PGU,4,0.0004
11138,PGV,4,0.0004
11139,PGW,4,0.0004
11140,PGX,4,0.0004
11141,PGY,4,0.0004
11142,PGZ,4,0.0004
11143,PH,4,0.0004
11144,PHA,4,0.0004
11145,PHB,4,0.0004
11146,PHC,4,0.0004
11147,PHD,4,0.0004
11148,PHE,4,0.0004
11149,PHF,4,0.0004
11150,PHG,4,0.0004
11151,PHH,4,0.0004
11152,PHI,4,0.0004
11153,PHJ,4,0.0004
11154,PHK,4,0.0004
11155,PHL,4,0.0004
11156,PHM,4,0.0004
11157,PHN,4,0.0004
11158,PHO,4,0.0004
11159,PHP,4,0.0004
11160,PHQ,4,0.0004
11161,PHR,4,0.0004
11162,PHS,4,0.0004
11163,PHT,4,0.0004
11164,PHU,4,0.0004
11165,PHV,4,0.0004
11166,PHW,4,0.0004
11167,PHX,4,0.0004
11168,PHY,4,0.0004
11169,PHZ,4,0.0004
11170,PIA,4,0.0004
11171,PIB,4,0.0004
11172,PIC,4,0.0004
11173,PID,4,0.0004
11174,PIE,4,0.0004
11175,PIF,4,0.0004
11176,PIG,4,0.0004
11177,PIH,4,0.0004
11178,PII,4,0.0004
11179,PIJ,4,0.0004
11180,PIK,4,0.0004
11181,PIL,4,0.0004
11182,PIM,4,0.0004
11183,PIN,4,0.0004
11184,PIO,4,0.0004
11185,PIP,4,0.0004
11186,PIQ,4,0.0004
11187,PIR,4,0.0004
11188,PIS,4,0.0004
11189,PIT,4,0.0004
11190,PIU,4,0.0004
11191,PIV,4,0.0004
11192,PIW,4,0.0004
11193,PIX,4,0.0004
11194,PIY,4,0.0004
11195,PIZ,4,0.0004
11196,PJ,4,0.0004
11197,PJA,4,0.0004
11198,PJB,4,0.0004
11199,PJC,4,0.0004
11200,PJD,4,0.0004
11201,PJE,4,0.0004
11202,PJF,4,0.0004
11203,PJG,4,0.0004
11204,PJH,4,0.0004
11205,PJI,4,0.0004
11206,PJJ,4,0.0004
11207,PJK,4,0.0004
11208,PJL,4,0.0004
11209,PJM,4,0.0004
11210,PJN,4,0.0004
11211,PJO,4,0.0004
11212,PJP,4,0.0004
11213,PJQ,4,0.0004
11214,PJR,4,0.0004
11215,PJS,4,0.0004
11216,PJT,4,0.0004
11217,PJU,4,0.0004
11218,PJV,4,0.0004
11219,PJW,4,0.0004
11220,PJX,4,0.0004
11221,PJY,4,0.0004
11222,PJZ,4,0.0004
11223,PK,4,0.0004
11224,PKA,4,0.0004
11225,PKB,4,0.0004
11226,PKC,4,0.0004
11227,PKD,4,0.0004
11228,PKE,4,0.0004
11229,PKF,4,0.0004
11230,PKG,4,0.0004
11231,PKH,4,0.0004
11232,PKI,4,0.0004
11233,PKJ,4,0.0004
11234,PKK,4,0.0004
11235,PKL,4,0.0004
11236,PKM,4,0.0004
11237,PKN,4,0.0004
11238,PKO,4,0.0004
11239,PKP,4,0.0004
11240,PKQ,4,0.0004
11241,PKR,4,0.0004
11242,PKS,4,0.0004
11243,PKT,4,0.0004
11244,PKU,4,0.0004
11245,PKV,4,0.0004
11246,PKW,4,0.0004
11247,PKX,4,0.0004
11248,PKY,4,0.0004
11249,PKZ,4,0.0004
11250,PL,4,0.0004
11251,PLA,4,0.0004
11252,PLB,4,0.0004
11253,PLC,4,0.0004
11254,PLD,4,0.0004
11255,PLE,4,0.0004
11256,PLF,4,0.0004
11257,PLG,4,0.0004
11258,PLH,4,0.0004
11259,PLI,4,0.0004
11260,PLJ,4,0.0004
11261,PLK,4,0.0004
11262,PLL,4,0.0004
11263,PLM,4,0.0004
11264,PLN,4,0.0004
11265,PLO,4,0.0004
11266,PLP,4,0.0004
11267,PLQ,4,0.0004
11268,PLR,4,0.0004
11269,PLT,4,0.0004
11270,PLU,4,0.0004
11271,PLV,4,0.0004
11272,PLW,4,0.0004
11273,PLX,4,0.0004
11274,PLY,4,0.0004
11275,PLZ,4,0.0004
11276,PM,4,0.0004
11277,PMA,4,0.0004
11278,PMB,4,0.0004
11279,PMC,4,0.0004
11280,PMD,4,0.0004
11281,PME,4,0.0004
11282,PMF,4,0.0004
11283,PMG,4,0.0004
11284,PMH,4,0.0004
11285,PMI,4,0.0004
11286,PMJ,4,0.0004
11287,PMK,4,0.0004
11288,PML,4,0.0004
11289,PMM,4,0.0004
11290,PMN,4,0.0004
11291,PMO,4,0.0004
11292,PMP,4,0.0004
11293,PMQ,4,0.0004
11294,PMR,4,0.0004
11295,PMS,4,0.0004
11296,PMT,4,0.0004
11297,PMU,4,0.0004
11298,PMV,4,0.0004
11299,PMW,4,0.0004
11300,PMX,4,0.0004
11301,PMY,4,0.0004
11302,PMZ,4,0.0004
11303,PN,4,0.0004
11304,PNA,4,0.0004
11305,PNB,4,0.0004
11306,PNC,4,0.0004
11307,PND,4,0.0004
11308,PNE,4,0.0004
11309,PNF,4,0.0004
11310,PNG,4,0.0004
11311,PNH,4,0.0004
11312,PNI,4,0.0004
11313,PNJ,4,0.0004
11314,PNK,4,0.0004
11315,PNL,4,0.0004
11316,PNM,4,0.0004
11317,PNN,4,0.0004
11318,PNO,4,0.0004
11319,PNP,4,0.0004
11320,PNQ,4,0.0004
11321,PNR,4,0.0004
11322,PNS,4,0.0004
11323,PNT,4,0.0004
11324,PNU,4,0.0004
11325,PNV,4,0.0004
11326,PNW,4,0.0004
11327,PNX,4,0.0004
11328,PNY,4,0.0004
11329,PNZ,4,0.0004
11330,PO,4,0.0004
11331,POA,4,0.0004
11332,POB,4,0.0004
11333,POC,4,0.0004
11334,POD,4,0.0004
11335,POE,4,0.0004
11336,POF,4,0.0004
11337,POG,4,0.0004
11338,POH,4,0.0004
11339,POI,4,0.0004
11340,POJ,4,0.0004
11341,POK,4,0.0004
11342,POL,4,0.0004
11343,POM,4,0.0004
11344,PON,4,0.0004
11345,POO,4,0.0004
11346,POP,4,0.0004
11347,POQ,4,0.0004
11348,POR,4,0.0004
11349,POT,4,0.0004
11350,POU,4,0.0004
11351,POV,4,0.0004
11352,POW,4,0.0004
11353,POX,4,0.0004
11354,POY,4,0.0004
11355,POZ,4,0.0004
11356,PP,4,0.0004
11357,PPA,4,0.0004
11358,PPB,4,0.0004
11359,PPC,4,0.0004
11360,PPD,4,0.0004
11361,PPE,4,0.0004
11362,PPF,4,0.0004
11363,PPG,4,0.0004
11364,PPH,4,0.0004
11365,PPI,4,0.0004
11366,PPJ,4,0.0004
11367,PPK,4,0.0004
11368,PPL,4,0.0004
11369,PPM,4,0.0004
11370,PPN,4,0.0004
11371,PPO,4,0.0004
11372,PPP,4,0.0004
11373,PPQ,4,0.0004
11374,PPR,4,0.0004
11375,PPS,4,0.0004
11376,PPT,4,0.0004
11377,PPU,4,0.0004
11378,PPV,4,0.0004
11379,PPW,4,0.0004
11380,PPX,4,0.0004
11381,PPY,4,0.0004
11382,PPZ,4,0.0004
11383,PQ,4,0.0004
11384,PQA,4,0.0004
11385,PQB,4,0.0004
11386,PQC,4,0.0004
11387,PQD,4,0.0004
11388,PQE,4,0.0004
